dataset,trial,epsilon,alpha,n,num_policies,oracle_lp_saved,oracle_lp_error,method,m,radius,alpha_used,selected_threshold,empirical_loss,ucb,realized_error,budget_saved,avg_cost,violated,chosen_source
ImageNet,444,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8124529953836581,0.1377,0.14993873415340409,0.13528,0.52484,0.47516,0.0,
ImageNet,444,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8120979382922033,0.1377,0.14993873415340409,0.13284,0.52472,0.47528000000000004,0.0,
ImageNet,444,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8116668991281906,0.1364,0.1499810151574062,0.13174,0.5236,0.47640000000000005,0.0,B
ImageNet,445,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.51,0.1362,0.14843873415340408,0.13684,0.88448,0.11551999999999996,0.0,
ImageNet,445,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8134246539412555,0.1377,0.14993873415340409,0.13796,0.52756,0.47243999999999997,0.0,
ImageNet,445,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8159436111582317,0.1377,0.14993873415340409,0.14234,0.53432,0.46568,0.0,
ImageNet,445,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8151889933987446,0.1364,0.1499810151574062,0.14056,0.53254,0.46746,0.0,B
ImageNet,446,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.52,0.1373,0.14953873415340407,0.14006,0.89022,0.10977999999999999,0.0,
ImageNet,446,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8127901488867192,0.1377,0.14993873415340409,0.13622,0.5258,0.47419999999999995,0.0,
ImageNet,446,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8169129886974337,0.1377,0.14993873415340409,0.14492,0.53692,0.46308000000000005,0.0,
ImageNet,446,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8163102500165742,0.1364,0.1499810151574062,0.1433,0.5353,0.4647,0.0,B
ImageNet,447,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.525,0.1376,0.1498387341534041,0.1417,0.8931,0.1069,0.0,
ImageNet,447,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8146507323090741,0.1377,0.14993873415340409,0.14128,0.5309,0.46909999999999996,0.0,
ImageNet,447,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8120169937610627,0.1377,0.14993873415340409,0.13266,0.52454,0.47546,0.0,
ImageNet,447,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8142028173963833,0.1364,0.1499810151574062,0.14022,0.52982,0.47018000000000004,0.0,A
ImageNet,448,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.51,0.1369,0.14913873415340406,0.13684,0.88448,0.11551999999999996,0.0,
ImageNet,448,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8141398429870605,0.1377,0.14993873415340409,0.13998,0.52958,0.47041999999999995,0.0,
ImageNet,448,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8139117163572576,0.1376,0.1498387341534041,0.13722,0.52914,0.47085999999999995,0.0,
ImageNet,448,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8137793780199019,0.1363,0.1498810151574062,0.1389,0.5285,0.47150000000000003,0.0,A
ImageNet,449,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.51,0.1368,0.14903873415340407,0.13684,0.88448,0.11551999999999996,0.0,
ImageNet,449,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8129108562435903,0.1377,0.14993873415340409,0.13648,0.52606,0.47394000000000003,0.0,
ImageNet,449,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8118284919239489,0.1377,0.14993873415340409,0.13216,0.52402,0.47597999999999996,0.0,
ImageNet,449,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8124826214237427,0.1364,0.1499810151574062,0.13542,0.52498,0.47502,0.0,A
ImageNet,450,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.5,0.1372,0.14943873415340408,0.1337,0.87904,0.12095999999999996,0.0,
ImageNet,450,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8103361299256407,0.1377,0.14993873415340409,0.13036,0.51984,0.48016000000000003,0.0,
ImageNet,450,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.813354758394491,0.1377,0.14993873415340409,0.13622,0.52812,0.47187999999999997,0.0,
ImageNet,450,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8128992861979044,0.1364,0.1499810151574062,0.1349,0.5268,0.47319999999999995,0.0,B
ImageNet,451,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.5,0.136,0.1482387341534041,0.1337,0.87904,0.12095999999999996,0.0,
ImageNet,451,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8124940544366837,0.1377,0.14993873415340409,0.13546,0.52502,0.47497999999999996,0.0,
ImageNet,451,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8124243067801648,0.1377,0.14993873415340409,0.13374,0.52562,0.47438,0.0,
ImageNet,451,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8121028787980638,0.1364,0.1499810151574062,0.13286,0.52474,0.47526,0.0,B
ImageNet,452,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.515,0.137,0.1492387341534041,0.13864,0.8876,0.11240000000000006,0.0,
ImageNet,452,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8148706125033653,0.1377,0.14993873415340409,0.14192,0.53156,0.46843999999999997,0.0,
ImageNet,452,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8166748678653593,0.1377,0.14993873415340409,0.14432,0.53632,0.46368,0.0,
ImageNet,452,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8159436111582317,0.1364,0.1499810151574062,0.14234,0.53432,0.46568,0.0,B
ImageNet,453,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.505,0.1367,0.14893873415340408,0.13516,0.88168,0.11831999999999998,0.0,
ImageNet,453,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8127564280809807,0.1377,0.14993873415340409,0.13608,0.52566,0.47434,0.0,
ImageNet,453,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8139380516401038,0.1377,0.14993873415340409,0.13726,0.5292,0.4708,0.0,
ImageNet,453,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8133870070813033,0.1364,0.1499810151574062,0.13632,0.52822,0.47178,0.0,B
ImageNet,454,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.525,0.1361,0.1483387341534041,0.1417,0.8931,0.1069,0.0,
ImageNet,454,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8154624321243235,0.1377,0.14993873415340409,0.14372,0.53338,0.46662000000000003,0.0,
ImageNet,454,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8131583985994743,0.1377,0.14993873415340409,0.13556,0.52746,0.47253999999999996,0.0,
ImageNet,454,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8148210129029496,0.1364,0.1499810151574062,0.14186,0.53148,0.46852000000000005,0.0,A
ImageNet,455,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.51,0.136,0.1482387341534041,0.13684,0.88448,0.11551999999999996,0.0,
ImageNet,455,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8125821060598689,0.1377,0.14993873415340409,0.13574,0.5253,0.4747,0.0,
ImageNet,455,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8150091777931625,0.1375,0.1497387341534041,0.14,0.53198,0.46802,0.0,
ImageNet,455,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8147072973664397,0.1364,0.1499810151574062,0.13916,0.53114,0.46886000000000005,0.0,B
ImageNet,456,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.52,0.1364,0.14863873415340406,0.14006,0.89022,0.10977999999999999,0.0,
ImageNet,456,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.814180924778648,0.1376,0.1498387341534041,0.14014,0.52974,0.47026,0.0,
ImageNet,456,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8149407668372238,0.1377,0.14993873415340409,0.13984,0.53182,0.46818000000000004,0.0,
ImageNet,456,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8146026565932755,0.1364,0.1499810151574062,0.13886,0.53082,0.46918000000000004,0.0,B
ImageNet,457,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.5,0.1359,0.14813873415340406,0.1337,0.87904,0.12095999999999996,0.0,
ImageNet,457,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8138121136557043,0.1377,0.14993873415340409,0.13894,0.52854,0.47146,0.0,
ImageNet,457,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8142072657106001,0.1377,0.14993873415340409,0.13798,0.52994,0.47006000000000003,0.0,
ImageNet,457,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8136859394389669,0.1364,0.1499810151574062,0.1368,0.5287,0.47130000000000005,0.0,B
ImageNet,458,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.545,0.1373,0.14953873415340407,0.14692,0.9026,0.09740000000000004,0.0,
ImageNet,458,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8160421405948195,0.1377,0.14993873415340409,0.14528,0.53494,0.46506000000000003,0.0,
ImageNet,458,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8159335394253419,0.1377,0.14993873415340409,0.14228,0.53426,0.46574000000000004,0.0,
ImageNet,458,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8155987866549255,0.1364,0.1499810151574062,0.14408,0.53374,0.46626,0.0,A
ImageNet,459,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.51,0.1375,0.1497387341534041,0.13684,0.88448,0.11551999999999996,0.0,
ImageNet,459,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8112381210175762,0.1377,0.14993873415340409,0.13266,0.5222,0.4778,0.0,
ImageNet,459,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8138262983720997,0.1377,0.14993873415340409,0.13706,0.52898,0.47102,0.0,
ImageNet,459,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.813120594356771,0.1364,0.1499810151574062,0.13552,0.52742,0.47258,0.0,B
ImageNet,460,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.53,0.1369,0.14913873415340406,0.14316,0.89576,0.10424,0.0,
ImageNet,460,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8132232597710183,0.1377,0.14993873415340409,0.1374,0.527,0.473,0.0,
ImageNet,460,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8149198585622304,0.1377,0.14993873415340409,0.13974,0.53172,0.46828000000000003,0.0,
ImageNet,460,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8146568309461528,0.1364,0.1499810151574062,0.13898,0.53094,0.46906000000000003,0.0,B
ImageNet,461,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.52,0.137,0.1492387341534041,0.14006,0.89022,0.10977999999999999,0.0,
ImageNet,461,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8128762580874229,0.1377,0.14993873415340409,0.13634,0.52592,0.47407999999999995,0.0,
ImageNet,461,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8147083573709276,0.1376,0.1498387341534041,0.13922,0.5312,0.4688,0.0,
ImageNet,461,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8141415152278408,0.1364,0.1499810151574062,0.13784,0.5298,0.47019999999999995,0.0,B
ImageNet,462,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.515,0.1372,0.14943873415340408,0.13864,0.8876,0.11240000000000006,0.0,
ImageNet,462,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8142271765738717,0.1377,0.14993873415340409,0.14034,0.52994,0.47006000000000003,0.0,
ImageNet,462,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8145898160727998,0.1377,0.14993873415340409,0.13884,0.5308,0.46919999999999995,0.0,
ImageNet,462,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8140839429311866,0.1364,0.1499810151574062,0.1377,0.52966,0.47034,0.0,B
ImageNet,463,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.5,0.1367,0.14893873415340408,0.1337,0.87904,0.12095999999999996,0.0,
ImageNet,463,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8144268962974113,0.1377,0.14993873415340409,0.14084,0.53046,0.46953999999999996,0.0,
ImageNet,463,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8139117163572576,0.1377,0.14993873415340409,0.13722,0.52914,0.47085999999999995,0.0,
ImageNet,463,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8141398429870605,0.1364,0.1499810151574062,0.13998,0.52958,0.47041999999999995,0.0,A
ImageNet,464,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.515,0.1364,0.14863873415340406,0.13864,0.8876,0.11240000000000006,0.0,
ImageNet,464,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8137216342796318,0.1377,0.14993873415340409,0.13868,0.52828,0.47172000000000003,0.0,
ImageNet,464,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8145167260539224,0.1377,0.14993873415340409,0.13874,0.5307,0.46930000000000005,0.0,
ImageNet,464,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8140692192960062,0.1364,0.1499810151574062,0.13768,0.52964,0.47036,0.0,B
ImageNet,465,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.52,0.1363,0.14853873415340407,0.14006,0.89022,0.10977999999999999,0.0,
ImageNet,465,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8143269057065969,0.1375,0.1497387341534041,0.14062,0.53022,0.46978,0.0,
ImageNet,465,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8162270344522221,0.1377,0.14993873415340409,0.143,0.535,0.46499999999999997,0.0,
ImageNet,465,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8157760135855385,0.1364,0.1499810151574062,0.14188,0.53386,0.46614,0.0,B
ImageNet,466,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.53,0.1364,0.14863873415340406,0.14316,0.89576,0.10424,0.0,
ImageNet,466,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8143420807763543,0.1377,0.14993873415340409,0.14064,0.53026,0.46974000000000005,0.0,
ImageNet,466,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8143538673872686,0.1377,0.14993873415340409,0.13836,0.53032,0.46968,0.0,
ImageNet,466,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8139230541729553,0.1363,0.1498810151574062,0.13724,0.52916,0.47084000000000004,0.0,B
ImageNet,467,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.51,0.1365,0.1487387341534041,0.13684,0.88448,0.11551999999999996,0.0,
ImageNet,467,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8121566019894637,0.1377,0.14993873415340409,0.1345,0.52406,0.47594000000000003,0.0,
ImageNet,467,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8132206006163577,0.1377,0.14993873415340409,0.13574,0.52764,0.47236,0.0,
ImageNet,467,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8128301162683975,0.1364,0.1499810151574062,0.13474,0.52664,0.47336,0.0,B
ImageNet,468,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.52,0.1376,0.1498387341534041,0.14006,0.89022,0.10977999999999999,0.0,
ImageNet,468,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8130961321084721,0.1377,0.14993873415340409,0.13706,0.52664,0.47336,0.0,
ImageNet,468,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8145898160727998,0.1377,0.14993873415340409,0.13884,0.5308,0.46919999999999995,0.0,
ImageNet,468,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8140591728466057,0.1364,0.1499810151574062,0.13764,0.5296,0.47040000000000004,0.0,B
ImageNet,469,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.51,0.1358,0.14803873415340407,0.13684,0.88448,0.11551999999999996,0.0,
ImageNet,469,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8142071532185052,0.1377,0.14993873415340409,0.14024,0.52984,0.47016,0.0,
ImageNet,469,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8152882561564352,0.1377,0.14993873415340409,0.14082,0.5328,0.46719999999999995,0.0,
ImageNet,469,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8149343877776896,0.1364,0.1499810151574062,0.1398,0.53178,0.46821999999999997,0.0,B
ImageNet,470,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.525,0.1375,0.1497387341534041,0.1417,0.8931,0.1069,0.0,
ImageNet,470,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8135428365406356,0.1377,0.14993873415340409,0.13818,0.52778,0.47222,0.0,
ImageNet,470,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8148333221653574,0.1377,0.14993873415340409,0.1394,0.53138,0.46862000000000004,0.0,
ImageNet,470,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8141946650964793,0.1363,0.1498810151574062,0.13796,0.52992,0.47008000000000005,0.0,B
ImageNet,471,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.51,0.1359,0.14813873415340406,0.13684,0.88448,0.11551999999999996,0.0,
ImageNet,471,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8166827713065036,0.1377,0.14993873415340409,0.1466,0.53626,0.46374000000000004,0.0,
ImageNet,471,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8121143524931391,0.1377,0.14993873415340409,0.13292,0.5248,0.47519999999999996,0.0,
ImageNet,471,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8159765852993018,0.1364,0.1499810151574062,0.14506,0.53472,0.46528,0.0,A
ImageNet,472,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.495,0.1374,0.14963873415340406,0.13186,0.87568,0.12431999999999999,0.0,
ImageNet,472,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.811490026137401,0.1376,0.1498387341534041,0.13328,0.52282,0.47718000000000005,0.0,
ImageNet,472,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8133187047117663,0.1377,0.14993873415340409,0.1361,0.528,0.472,0.0,
ImageNet,472,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.812957565427521,0.1364,0.1499810151574062,0.1351,0.527,0.473,0.0,B
ImageNet,473,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.515,0.1368,0.14903873415340407,0.13864,0.8876,0.11240000000000006,0.0,
ImageNet,473,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8127845873684345,0.1377,0.14993873415340409,0.13618,0.52576,0.47424,0.0,
ImageNet,473,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8151408305002739,0.1377,0.14993873415340409,0.14038,0.53236,0.46763999999999994,0.0,
ImageNet,473,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8147072973664397,0.1364,0.1499810151574062,0.13916,0.53114,0.46886000000000005,0.0,B
ImageNet,474,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.505,0.1367,0.14893873415340408,0.13516,0.88168,0.11831999999999998,0.0,
ImageNet,474,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8152002546024968,0.1377,0.14993873415340409,0.1428,0.53244,0.46756,0.0,
ImageNet,474,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8133059231088827,0.1377,0.14993873415340409,0.13608,0.52798,0.47202,0.0,
ImageNet,474,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.814694340011481,0.1364,0.1499810151574062,0.14138,0.531,0.469,0.0,A
ImageNet,475,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.5,0.1375,0.1497387341534041,0.1337,0.87904,0.12095999999999996,0.0,
ImageNet,475,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.811919893411218,0.1377,0.14993873415340409,0.13412,0.52366,0.47634,0.0,
ImageNet,475,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8146221279923309,0.1377,0.14993873415340409,0.13888,0.53084,0.46916,0.0,
ImageNet,475,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.8139967196014677,0.1364,0.1499810151574062,0.13744,0.5294,0.4706,0.0,B
ImageNet,476,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.51,0.1368,0.14903873415340407,0.13684,0.88448,0.11551999999999996,0.0,
ImageNet,476,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8133441603766036,0.1377,0.14993873415340409,0.13774,0.52734,0.47265999999999997,0.0,
ImageNet,476,0.15,0.05,50000,202,0.90694,0.14978,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.8148977166648886,0.1377,0.14993873415340409,0.1397,0.53168,0.46831999999999996,0.0,
ImageNet,476,0.15,0.05,50000,202,0.90694,0.14978,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.814670429064243,0.1364,0.1499810151574062,0.139,0.53096,0.46904,0.0,B
ImageNet,477,0.15,0.05,50000,202,0.90694,0.14978,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.515,0.1362,0.14843873415340408,0.13864,0.8876,0.11240000000000006,0.0,
ImageNet,477,0.15,0.05,50000,202,0.90694,0.14978,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.8119165876848029,0.1377,0.14993873415340409,0.1341,0.52364,0.47636,0.0,
