dataset,trial,epsilon,alpha,n,num_policies,oracle_lp_saved,oracle_lp_error,method,m,radius,alpha_used,selected_threshold,empirical_loss,ucb,realized_error,budget_saved,avg_cost,violated,chosen_source
ImageNetV2,67,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0,0.04556314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,67,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.11129999999999995,0.0225,0.04986664152555986,0.0249,0.2333,0.7666999999999999,0.0,
ImageNetV2,67,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.12839999999999996,0.0225,0.04986664152555986,0.0249,0.2496,0.7504,0.0,
ImageNetV2,67,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.11329999999999996,0.019,0.04936807309541526,0.0226,0.2413,0.7587,0.0,B
ImageNetV2,68,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.005,0.0035,0.04906314291989523,0.0051,0.2148,0.7852,0.0,
ImageNetV2,68,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.08109999999999995,0.0225,0.04986664152555986,0.0202,0.2159,0.7841,0.0,
ImageNetV2,68,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.13970000000000005,0.0225,0.04986664152555986,0.0265,0.2555,0.7444999999999999,0.0,
ImageNetV2,68,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.12219999999999998,0.0195,0.04986807309541526,0.0241,0.2459,0.7541,0.0,B
ImageNetV2,69,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.005,0.0025,0.04806314291989523,0.0051,0.2148,0.7852,0.0,
ImageNetV2,69,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.12970000000000004,0.0225,0.04986664152555986,0.0284,0.2433,0.7567,0.0,
ImageNetV2,69,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.1472,0.0225,0.04986664152555986,0.0276,0.2591,0.7409,0.0,
ImageNetV2,69,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.12109999999999999,0.019,0.04936807309541526,0.0239,0.2451,0.7549,0.0,B
ImageNetV2,70,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.001,0.04656314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,70,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.12960000000000005,0.0225,0.04986664152555986,0.0282,0.2431,0.7569,0.0,
ImageNetV2,70,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.09950000000000003,0.0225,0.04986664152555986,0.0203,0.2337,0.7663,0.0,
ImageNetV2,70,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.10050000000000003,0.0195,0.04986807309541526,0.0227,0.2267,0.7733,0.0,A
ImageNetV2,71,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0005,0.04606314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,71,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.10960000000000003,0.022,0.04936664152555986,0.0246,0.2319,0.7681,0.0,
ImageNetV2,71,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.12560000000000004,0.022,0.04936664152555986,0.0247,0.248,0.752,0.0,
ImageNetV2,71,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.10799999999999998,0.0195,0.04986807309541526,0.0219,0.238,0.762,0.0,B
ImageNetV2,72,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.001,0.04656314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,72,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.10009999999999997,0.0225,0.04986664152555986,0.0225,0.2264,0.7736000000000001,0.0,
ImageNetV2,72,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.11240000000000006,0.0225,0.04986664152555986,0.0223,0.2406,0.7594,0.0,
ImageNetV2,72,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.08379999999999999,0.0195,0.04986807309541526,0.0179,0.2245,0.7755,0.0,B
ImageNetV2,73,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.005,0.0035,0.04906314291989523,0.0051,0.2148,0.7852,0.0,
ImageNetV2,73,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.12870000000000004,0.0225,0.04986664152555986,0.0278,0.2425,0.7575000000000001,0.0,
ImageNetV2,73,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.14670000000000005,0.0225,0.04986664152555986,0.0275,0.2587,0.7413000000000001,0.0,
ImageNetV2,73,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.1351,0.0195,0.04986807309541526,0.0261,0.2533,0.7466999999999999,0.0,B
ImageNetV2,74,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0015,0.04706314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,74,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.09899999999999998,0.0225,0.04986664152555986,0.0222,0.2255,0.7745,0.0,
ImageNetV2,74,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.07940000000000003,0.0225,0.04986664152555986,0.017,0.2222,0.7778,0.0,
ImageNetV2,74,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.07699999999999996,0.0195,0.04986807309541526,0.0194,0.2132,0.7867999999999999,0.0,A
ImageNetV2,75,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0005,0.04606314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,75,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.08830000000000005,0.0225,0.04986664152555986,0.0208,0.2191,0.7809,0.0,
ImageNetV2,75,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.09150000000000003,0.022,0.04936664152555986,0.0191,0.2291,0.7709,0.0,
ImageNetV2,75,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.07999999999999996,0.019,0.04936807309541526,0.0173,0.2226,0.7774,0.0,B
ImageNetV2,76,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.001,0.04656314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,76,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.11219999999999997,0.0225,0.04986664152555986,0.0252,0.234,0.766,0.0,
ImageNetV2,76,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.09809999999999997,0.0225,0.04986664152555986,0.02,0.2328,0.7672,0.0,
ImageNetV2,76,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.10350000000000004,0.0195,0.04986807309541526,0.0233,0.2287,0.7713,0.0,A
ImageNetV2,77,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.005,0.003,0.04856314291989523,0.0051,0.2148,0.7852,0.0,
ImageNetV2,77,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.09399999999999997,0.022,0.04936664152555986,0.0216,0.2222,0.7778,0.0,
ImageNetV2,77,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.12219999999999998,0.0225,0.04986664152555986,0.0241,0.2459,0.7541,0.0,
ImageNetV2,77,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.09819999999999995,0.0195,0.04986807309541526,0.0201,0.233,0.767,0.0,B
ImageNetV2,78,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0,0.04556314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,78,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.1078,0.0225,0.04986664152555986,0.0242,0.2307,0.7693,0.0,
ImageNetV2,78,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.11870000000000003,0.0225,0.04986664152555986,0.0232,0.2433,0.7567,0.0,
ImageNetV2,78,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.11119999999999997,0.019,0.04936807309541526,0.0222,0.2396,0.7604,0.0,B
ImageNetV2,79,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.005,0.0025,0.04806314291989523,0.0051,0.2148,0.7852,0.0,
ImageNetV2,79,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.07909999999999995,0.0225,0.04986664152555986,0.0197,0.215,0.785,0.0,
ImageNetV2,79,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.13329999999999997,0.0225,0.04986664152555986,0.0257,0.2522,0.7478,0.0,
ImageNetV2,79,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.10450000000000004,0.0195,0.04986807309541526,0.0213,0.2366,0.7634,0.0,B
ImageNetV2,80,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0,0.04556314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,80,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.1321,0.0225,0.04986664152555986,0.0289,0.2443,0.7557,0.0,
ImageNetV2,80,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.09199999999999997,0.0225,0.04986664152555986,0.0193,0.2295,0.7705,0.0,
ImageNetV2,80,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.12009999999999998,0.0195,0.04986807309541526,0.0267,0.2381,0.7619,0.0,A
ImageNetV2,81,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.001,0.04656314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,81,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.10519999999999996,0.0225,0.04986664152555986,0.0237,0.2295,0.7705,0.0,
ImageNetV2,81,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.08850000000000002,0.022,0.04936664152555986,0.0185,0.2269,0.7731,0.0,
ImageNetV2,81,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.08540000000000003,0.0195,0.04986807309541526,0.0204,0.2178,0.7822,0.0,A
ImageNetV2,82,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.005,0.0035,0.04906314291989523,0.0051,0.2148,0.7852,0.0,
ImageNetV2,82,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.11470000000000002,0.0225,0.04986664152555986,0.0256,0.235,0.765,0.0,
ImageNetV2,82,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.10450000000000004,0.0225,0.04986664152555986,0.0213,0.2366,0.7634,0.0,
ImageNetV2,82,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.0797,0.0195,0.04986807309541526,0.0171,0.2224,0.7776000000000001,0.0,B
ImageNetV2,83,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.001,0.04656314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,83,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.10450000000000004,0.0225,0.04986664152555986,0.0235,0.2291,0.7709,0.0,
ImageNetV2,83,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.13139999999999996,0.0225,0.04986664152555986,0.0252,0.2511,0.7489,0.0,
ImageNetV2,83,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.1048,0.0195,0.04986807309541526,0.0215,0.2368,0.7632,0.0,B
ImageNetV2,84,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.005,0.004,0.049563142919895234,0.0051,0.2148,0.7852,0.0,
ImageNetV2,84,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.10050000000000003,0.0225,0.04986664152555986,0.0227,0.2267,0.7733,0.0,
ImageNetV2,84,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.10129999999999995,0.022,0.04936664152555986,0.0208,0.235,0.765,0.0,
ImageNetV2,84,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.08830000000000005,0.0195,0.04986807309541526,0.0184,0.2267,0.7733,0.0,B
ImageNetV2,85,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0005,0.04606314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,85,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.11560000000000004,0.0225,0.04986664152555986,0.026,0.2356,0.7644,0.0,
ImageNetV2,85,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.14329999999999998,0.0225,0.04986664152555986,0.0271,0.2573,0.7427,0.0,
ImageNetV2,85,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.12450000000000006,0.0195,0.04986807309541526,0.0246,0.2472,0.7528,0.0,B
ImageNetV2,86,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.001,0.04656314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,86,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.10799999999999998,0.0225,0.04986664152555986,0.0243,0.2308,0.7692,0.0,
ImageNetV2,86,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.14039999999999997,0.0225,0.04986664152555986,0.0267,0.2558,0.7442,0.0,
ImageNetV2,86,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.11870000000000003,0.0195,0.04986807309541526,0.0232,0.2433,0.7567,0.0,B
ImageNetV2,87,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0005,0.04606314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,87,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.08309999999999995,0.022,0.04936664152555986,0.0203,0.2168,0.7832,0.0,
ImageNetV2,87,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.11060000000000003,0.0225,0.04986664152555986,0.0221,0.2394,0.7605999999999999,0.0,
ImageNetV2,87,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.10229999999999995,0.0195,0.04986807309541526,0.021,0.2358,0.7642,0.0,B
ImageNetV2,88,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.005,0.004,0.049563142919895234,0.0051,0.2148,0.7852,0.0,
ImageNetV2,88,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.13349999999999995,0.0225,0.04986664152555986,0.0293,0.2453,0.7547,0.0,
ImageNetV2,88,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.11409999999999998,0.0225,0.04986664152555986,0.0228,0.2416,0.7584,0.0,
ImageNetV2,88,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.11529999999999996,0.0195,0.04986807309541526,0.0259,0.2355,0.7645,0.0,A
ImageNetV2,89,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.001,0.04656314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,89,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.11560000000000004,0.0225,0.04986664152555986,0.026,0.2356,0.7644,0.0,
ImageNetV2,89,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.10719999999999996,0.0225,0.04986664152555986,0.0218,0.2375,0.7625,0.0,
ImageNetV2,89,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.08950000000000002,0.0195,0.04986807309541526,0.0186,0.2277,0.7723,0.0,B
ImageNetV2,90,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0,0.04556314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,90,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.10050000000000003,0.0225,0.04986664152555986,0.0227,0.2267,0.7733,0.0,
ImageNetV2,90,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.15300000000000002,0.0225,0.04986664152555986,0.0288,0.2619,0.7381,0.0,
ImageNetV2,90,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.11499999999999999,0.0195,0.04986807309541526,0.0229,0.2421,0.7579,0.0,B
ImageNetV2,91,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0,0.04556314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,91,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.0857,0.0225,0.04986664152555986,0.0205,0.218,0.782,0.0,
ImageNetV2,91,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.12660000000000005,0.0225,0.04986664152555986,0.0248,0.2487,0.7513,0.0,
ImageNetV2,91,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.09660000000000002,0.0195,0.04986807309541526,0.0197,0.2321,0.7679,0.0,B
ImageNetV2,92,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.001,0.04656314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,92,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.08830000000000005,0.0225,0.04986664152555986,0.0208,0.2191,0.7809,0.0,
ImageNetV2,92,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.12219999999999998,0.0225,0.04986664152555986,0.0241,0.2459,0.7541,0.0,
ImageNetV2,92,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.1048,0.0195,0.04986807309541526,0.0215,0.2368,0.7632,0.0,B
ImageNetV2,93,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0,0.04556314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,93,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.09960000000000002,0.0225,0.04986664152555986,0.0224,0.2258,0.7742,0.0,
ImageNetV2,93,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.08689999999999998,0.0225,0.04986664152555986,0.0182,0.2258,0.7742,0.0,
ImageNetV2,93,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.08960000000000001,0.0195,0.04986807309541526,0.021,0.2197,0.7803,0.0,A
ImageNetV2,94,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0005,0.04606314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,94,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.11250000000000004,0.0225,0.04986664152555986,0.0253,0.2342,0.7658,0.0,
ImageNetV2,94,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.14670000000000005,0.0225,0.04986664152555986,0.0275,0.2587,0.7413000000000001,0.0,
ImageNetV2,94,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.12260000000000004,0.0195,0.04986807309541526,0.0242,0.2462,0.7538,0.0,B
ImageNetV2,95,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0,0.04556314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,95,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.10619999999999996,0.0225,0.04986664152555986,0.024,0.2303,0.7697,0.0,
ImageNetV2,95,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.12219999999999998,0.0225,0.04986664152555986,0.0241,0.2459,0.7541,0.0,
ImageNetV2,95,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.0988,0.0195,0.04986807309541526,0.0202,0.2331,0.7669,0.0,B
ImageNetV2,96,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.005,0.0035,0.04906314291989523,0.0051,0.2148,0.7852,0.0,
ImageNetV2,96,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.11170000000000002,0.0225,0.04986664152555986,0.025,0.2335,0.7665,0.0,
ImageNetV2,96,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.11240000000000006,0.0225,0.04986664152555986,0.0223,0.2406,0.7594,0.0,
ImageNetV2,96,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.08789999999999998,0.0195,0.04986807309541526,0.0183,0.2264,0.7736000000000001,0.0,B
ImageNetV2,97,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.001,0.04656314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,97,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.09660000000000002,0.022,0.04936664152555986,0.0219,0.2241,0.7759,0.0,
ImageNetV2,97,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.0998,0.0225,0.04986664152555986,0.0205,0.234,0.766,0.0,
ImageNetV2,97,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.08399999999999996,0.0195,0.04986807309541526,0.018,0.2247,0.7753,0.0,B
ImageNetV2,98,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.005,0.004,0.049563142919895234,0.0051,0.2148,0.7852,0.0,
ImageNetV2,98,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.09899999999999998,0.0225,0.04986664152555986,0.0222,0.2255,0.7745,0.0,
ImageNetV2,98,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.11870000000000003,0.0225,0.04986664152555986,0.0232,0.2433,0.7567,0.0,
ImageNetV2,98,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.09699999999999998,0.0195,0.04986807309541526,0.0199,0.2325,0.7675,0.0,B
ImageNetV2,99,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0,0.04556314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,99,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.12309999999999999,0.022,0.04936664152555986,0.0269,0.2393,0.7606999999999999,0.0,
ImageNetV2,99,0.05,0.05,10000,202,0.4777,0.0489,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.12039999999999995,0.0225,0.04986664152555986,0.0237,0.2445,0.7555000000000001,0.0,
ImageNetV2,99,0.05,0.05,10000,202,0.4777,0.0489,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.11240000000000006,0.0195,0.04986807309541526,0.0223,0.2406,0.7594,0.0,B
ImageNetV2,100,0.05,0.05,10000,202,0.4777,0.0489,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.0,0.0,0.04556314291989523,0.0005,0.0411,0.9589,0.0,
ImageNetV2,100,0.05,0.05,10000,202,0.4777,0.0489,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.09660000000000002,0.0225,0.04986664152555986,0.0219,0.2241,0.7759,0.0,
